Pool Name,Pool Address,Backer Address,USDC Amount,Capped Airdrop GFI,Uncapped Airdrop GFI,Risk Bonus GFI,Modeled Liq. Mining GFI,TOTAL GFI DISTRIBUTION,Immeditely available,Unlocks over 12 months,Return at price
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x6709a89090732f5695Aa07EA29fB7318aa08E895,$111.0,129.45,8.96,138.41,7.58,284.3942004,284.3942004006660000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x0544C10cf254EedE9711b9Fb6CC803Ff3C3Bb628,$110.0,128.28,8.88,137.16,7.51,281.8320905,281.8320904871460000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x313867F1eE7Efa752f85f33b2e7b558736353228,$110.0,128.28,8.88,137.16,7.51,281.8320905,281.8320904871460000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xECD02810Db92Ff027ea1b0850d46BdA963676D74,$101.0,117.82,8.16,125.98,6.90,258.8586322,258.8586321807140000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x5a756d9C7cAA740E0342f755fa8Ad32e6F83726b,$101.0,117.78,8.15,125.94,6.90,258.7731013,258.7731012654710000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x9b1aEC32d465Fdaf78199860AEf660ED6cA5a2B6,$101.0,117.78,8.15,125.94,6.90,258.7731013,258.7731012654710000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x6Ec925Cf05A9C2d0547CAC7393184daD4942E579,$100.0,116.62,8.07,124.69,6.83,256.2109914,256.2109913519510000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x8100311305c9f81330d23c33fD9f6FF0093D12D3,$100.0,116.62,8.07,124.69,6.83,256.2109914,256.2109913519510000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x2CA4425A257e770A21b3F604d7c52b7C1239DeF4,$100.0,116.62,8.07,124.69,6.83,256.2109914,256.2109913519510000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x02483ab8b7eb1804Db8DA2b734a15F5813615f85,$100.0,116.62,8.07,124.69,6.83,256.2109914,256.2109913519510000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x792a97FBE51AC086360021117f403954291aD332,$100.0,116.62,8.07,124.69,6.83,256.2109914,256.2109913519510000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0x9704f55Aa24237625F4A23A0AC2B31a9Cf22fAb8,$100.0,116.60,8.07,124.68,6.83,256.1790931,256.1790930835280000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xfaBB4F3885a013b4AB1f20414038A265dd6be647,$83.2,97.04,6.72,103.76,5.68,213.1945776,213.1945776265210000000,0.000000000000000000000000,2562.11%
Alma #4,0xe6c30756136e07eb5268c3232efbfbe645c1ba5a,0xF3D7459C7F6F75252AAdF594D2Ea74F04B359F82,$16.0,18.70,1.29,20.00,1.09,41.0913904,41.0913903766768000000,0.000000000000000000000000,2562.11%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x2b2B7fEC2Ba5854AeF243C21a583d8e61Ee82c32,"$275,000.0",874.64,"22,203.50","23,078.14","18,849.52","65,005.7882292",874.6355663265310000000,"64,131.152662833300000000000000",236.38%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x9688e30E7A78A7fb2Ec28ec492194120BeEd5942,"$234,181.0",874.64,"18,907.77","19,782.41","16,051.63","55,616.4508788",874.6355663265310000000,"54,741.815312424900000000000000",237.49%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xF212cE21a97dbe30999a4c2B309d278BCcBb686A,"$100,000.0",874.64,"8,074.00","8,948.64","6,854.37","24,751.6409859",874.6355663265310000000,"23,877.005419601700000000000000",247.52%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x64CEe4d9D5F4f7A231dD53d48c1d19BEBd71DbE0,"$100,000.0",874.64,"8,074.00","8,948.64","6,854.37","24,751.6409859",874.6355663265310000000,"23,877.005419601700000000000000",247.52%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xc8Fd7C330e31f2635F4a67790f391Edf2e493DDb,"$99,500.0",874.64,"8,033.63","8,908.27","6,820.10","24,636.6291367",874.6355663265310000000,"23,761.993570335400000000000000",247.60%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x0Ae9b28ccBe5CFE2BD4E6731392441023c9d6cB9,"$82,758.8",874.64,"6,681.95","7,556.58","5,672.60","20,785.7614093",874.6355663265310000000,"19,911.125842975500000000000000",251.16%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xFB40932271Fc9Db9DbF048E80697E2Da4AA57250,"$50,399.9",874.64,"4,069.29","4,943.92","3,454.59","13,342.4358886",874.6355663265310000000,"12,467.800322322500000000000000",264.73%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xB5a790758Cdb6644305d1Cf368b67bbbA4c9a68C,"$40,000.0",874.64,"3,229.60","4,104.24","2,741.75","10,950.2190740",874.6355663265310000000,"10,075.583507636600000000000000",273.76%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x3Ed23D80c7B9e3a159316b3F47bbDaB738Ba893E,"$25,000.0",874.64,"2,018.50","2,893.14","1,713.59","7,499.8635960",874.6355663265310000000,"6,625.228029645330000000000000",299.99%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xa70e6fE4488104Be32B9B657F5Be7B68aFc17f9a,"$25,000.0",874.64,"2,018.50","2,893.14","1,713.59","7,499.8635960",874.6355663265310000000,"6,625.228029645330000000000000",299.99%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xa2dD0ed4C27B27e6Dbf4d1E07C956599F0251b81,"$20,285.0",874.64,"1,637.81","2,512.45","1,390.41","6,415.3018574",874.6355663265310000000,"5,540.666291063410000000000000",316.26%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xB6605F98A5562b1AC821Bc5f2B75934239e8c6D6,"$20,000.0",874.64,"1,614.80","2,489.44","1,370.87","6,349.7451033","6,349.7451033081000000000",0.000000000000000000000000,317.49%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xb69BcDD524fA3ffa0549B3b1D15Efa94AD26c42A,"$20,000.0",874.64,"1,614.80","2,489.44","1,370.87","6,349.7451033","6,349.7451033081000000000",0.000000000000000000000000,317.49%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA05967ed87D17aC0978101B73Cf784573A801bE7,"$16,229.0",874.64,"1,310.33","2,184.97","1,112.40","5,482.3257361","5,482.3257361410900000000",0.000000000000000000000000,337.81%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xBB34666407e47f87a44E4540ee765909506CB105,"$10,000.0",874.64,807.40,"1,682.04",685.44,"4,049.5081180","4,049.5081179805800000000",0.000000000000000000000000,404.95%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x8B0A7643F7A880Cb635A5Ed1AD96817C6eb39800,"$10,000.0",874.64,807.40,"1,682.04",685.44,"4,049.5081180","4,049.5081179805800000000",0.000000000000000000000000,404.95%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x728A8ab23f29679d2aBa7E63Acd5144e42e91C81,"$9,972.9",874.64,805.21,"1,679.85",683.58,"4,043.2761894","4,043.2761894269000000000",0.000000000000000000000000,405.43%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x3b21b13B99A903c37B62001D63864CB405F103bF,"$7,099.0",874.64,573.17,"1,447.81",486.59,"3,382.2093685","3,382.2093685370700000000",0.000000000000000000000000,476.43%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x12AC1C9D14576a47453c006c1F72228600ebfc09,"$6,000.0",874.64,484.44,"1,359.08",411.26,"3,129.4133238","3,129.4133238495700000000",0.000000000000000000000000,521.57%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA9415413F979f25277792d4991212336bCbf6C6B,"$6,000.0",874.64,484.44,"1,359.08",411.26,"3,129.4133238","3,129.4133238495700000000",0.000000000000000000000000,521.57%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xc5467213593778E528f0eB8117cc7AFBC5b7491b,"$5,209.1",874.64,420.58,"1,295.22",357.05,"2,947.4849423","2,947.4849423082000000000",0.000000000000000000000000,565.84%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x2dACCec87C9c05DAf1EBfFaf18c4d1f84d165E1B,"$5,001.0",874.64,403.78,"1,278.42",342.79,"2,899.6196490","2,899.6196490153500000000",0.000000000000000000000000,579.81%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x55AEA4cd456478d56F598E06A0dB228192D5eb84,"$5,000.3",874.64,403.73,"1,278.36",342.74,"2,899.4645348","2,899.4645348344900000000",0.000000000000000000000000,579.86%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x263DE256b8FdAfed8BA91368b461F659Bb916061,"$5,000.0",874.64,403.70,"1,278.34",342.72,"2,899.3896253","2,899.3896253168200000000",0.000000000000000000000000,579.88%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x850d3158d7BD0090B1c12d800C9E0ECf6410c846,"$5,000.0",874.64,403.70,"1,278.34",342.72,"2,899.3896253","2,899.3896253168200000000",0.000000000000000000000000,579.88%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x9deBADcAAE4820092c8Ff7DC741C9ec7D9E95027,"$4,000.0",874.64,322.96,"1,197.60",274.17,"2,669.3659268","2,669.3659267840700000000",0.000000000000000000000000,667.34%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xc70Aa0Bc5C372CA2006204C91Af480dacF621Bac,"$3,972.7",874.64,320.75,"1,195.39",272.30,"2,663.0790548","2,663.0790547697500000000",0.000000000000000000000000,670.35%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xDF632eA5Ba8283488aAe8538e17a2F802243A61A,"$2,990.4",874.64,241.44,"1,116.08",204.97,"2,437.1267435","2,437.1267434977100000000",0.000000000000000000000000,814.99%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xCa86832b1323CbA5F6cA156D667E4e26D3F20F10,"$2,985.0",874.64,241.01,"1,115.64",204.60,"2,435.8918728","2,435.8918727733300000000",0.000000000000000000000000,816.04%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA05967ed87D17aC0978101B73Cf784573A801bE7,"$2,688.0",874.64,217.03,"1,091.66",184.25,"2,367.5748343","2,367.5748343091000000000",0.000000000000000000000000,880.79%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xb478ab91A9FAA7cC8503d85dc8Ef35ba4bBcB45E,"$2,532.0",874.64,204.43,"1,079.07",173.55,"2,331.6911373","2,331.6911373379900000000",0.000000000000000000000000,920.89%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x34BdaB3042Cfd0614658B2E1da368F8Ca484929A,"$2,101.9",874.64,169.71,"1,044.34",144.07,"2,232.7560722","2,232.7560722061500000000",0.000000000000000000000000,1062.26%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x9bDE6630773bdCAF111F1CC6cc6e405CFa1d8834,"$2,069.3",874.64,167.08,"1,041.71",141.84,"2,225.2608466","2,225.2608465994100000000",0.000000000000000000000000,1075.37%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA32A9012c785e945ba7e64D79405e80982B68bf5,"$2,009.4",874.64,162.24,"1,036.87",137.73,"2,211.4729823","2,211.4729822842400000000",0.000000000000000000000000,1100.58%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xBdcbAE4C1879621d12C73F93B9788f8338860e9D,"$2,000.0",874.64,161.48,"1,036.12",137.09,"2,209.3185297","2,209.3185297185700000000",0.000000000000000000000000,1104.66%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x3Fe72B97B562b5a7fb2B1c86060912DA30d218e3,"$1,641.9",874.64,132.57,"1,007.20",112.54,"2,126.9476574","2,126.9476574372600000000",0.000000000000000000000000,1295.42%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x10A590f528Eff3D5de18C90da6e03A4ACDDE3a7D,"$1,530.9",874.64,123.60,998.24,104.93,"2,101.4066080","2,101.4066080327600000000",0.000000000000000000000000,1372.69%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xeA6207D0a53A8d4834C5E889E53c1Acc1fe52Bf3,"$1,509.9",874.64,121.91,996.55,103.50,"2,096.5933713","2,096.5933713419100000000",0.000000000000000000000000,1388.53%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA05967ed87D17aC0978101B73Cf784573A801bE7,"$1,083.0",874.64,87.44,962.08,74.23,"1,998.3867982","1,998.3867981640300000000",0.000000000000000000000000,1845.23%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x4679c6a025c3385E6b842dFA7A3d2831fa3b1Ac5,"$1,063.3",874.64,85.85,960.49,72.88,"1,993.8600836","1,993.8600835925500000000",0.000000000000000000000000,1875.13%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x0161d1Cc10116bb2a073A0c293d5E4F1a97A00b6,"$1,051.0",874.64,84.86,959.49,72.04,"1,991.0188516","1,991.0188515704000000000",0.000000000000000000000000,1894.46%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xecB98E3B08Ab27c6cb21E0C2A90Dcd07B35C129C,"$1,036.5",874.64,83.69,958.32,71.04,"1,987.6886375","1,987.6886374701600000000",0.000000000000000000000000,1917.71%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xEDa7464376d91a614A9267E786E2da1F77C7921E,"$1,033.0",874.64,83.40,958.04,70.81,"1,986.8856132","1,986.8856132373900000000",0.000000000000000000000000,1923.41%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA3DA7b05bf56a6b090f21B0513316851dDf839A8,"$1,031.8",874.64,83.31,957.94,70.72,"1,986.6033512","1,986.6033511569200000000",0.000000000000000000000000,1925.43%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xd73F607911967e716E9c275e71831d90C22E9bC2,"$1,031.6",874.64,83.29,957.93,70.71,"1,986.5646083","1,986.5646082653800000000",0.000000000000000000000000,1925.70%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xaeE76D8C25893CDC8ba659b6f89A304E2208f234,"$1,024.0",874.64,82.68,957.31,70.19,"1,984.8154000","1,984.8153999506000000000",0.000000000000000000000000,1938.30%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA3deB012Dca06b12a7e9AE06738fCCB4D39a6324,"$1,005.7",874.64,81.20,955.84,68.94,"1,980.6126968","1,980.6126967608700000000",0.000000000000000000000000,1969.33%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xc85b28a821F29bdDa4413bE8F2f3E71F1f69F6EE,"$1,001.0",874.64,80.82,955.46,68.61,"1,979.5248549","1,979.5248548843500000000",0.000000000000000000000000,1977.55%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xcB0A2dbB9DA3F6228255510dF572CB5634cfDAEF,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xE8D223D240007106b390Bb549b67B8d45cB5143d,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x830eb974d66829dAB458CBA37944b4AFe7A0f409,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x32596CaDEcFbce13D3Dd68864135e8876C9CD8B6,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x12C444593336f75f42E83b6FdC833607d21b943F,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x3d8EF995A36965f17b4461848A8fBE92789A18dB,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x294388d7f62065784666F797ca6919a4B8CeF4ab,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xd144992C2906B7ccb810a09D91c528cc4d32934c,"$1,000.0",874.64,80.74,955.38,68.54,"1,979.2948312","1,979.2948311858100000000",0.000000000000000000000000,1979.29%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xE7738f1faA18B5008B967cf59e1A7B2e07a8Bb0a,$943.1,874.64,76.15,950.78,64.64,"1,966.2083144","1,966.2083144180100000000",0.000000000000000000000000,2084.82%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x2A98f5b29B205f9f18C7731486096516878589ed,$900.0,874.64,72.67,947.30,61.69,"1,956.2924613","1,956.2924613325400000000",0.000000000000000000000000,2173.66%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x36f26E2E5BED062968c17FC770863FD740713205,$555.0,647.23,44.81,692.04,38.04,"1,422.1237908","1,422.1237908489400000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xa0eB86bbFaBAC782B049ac97285a40B23fb30386,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xe16843c04f25B559CFb34EcF160063e0d71208EA,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x87dBEc2d97c0E2025B1Cc64a9d527a2995268Bcc,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xdC509d0334c1F6a47af914e222391b0639A211Fb,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x20B8F57Cf7499Cb448b25AEc4Ee02A8a6Fb7c6d7,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x6C648FD0F179c567B3Ef635FD204dF74bACa1Da4,$516.0,601.75,41.66,643.41,35.37,"1,322.1907677","1,322.1907677082100000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x5c780a9B51D8358b230C4c92342cB57b1bcf1900,$507.6,591.91,40.98,632.89,34.79,"1,300.5650693","1,300.5650693216600000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xef89e95c889f349F8Ae3C226D87c94a96F6a9Bfc,$506.6,590.77,40.90,631.67,34.72,"1,298.0683734","1,298.0683734201300000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x078B8Ff955e3cf77550Bf2f2eDFc0AAcbc29ADc6,$502.5,586.04,40.57,626.61,34.45,"1,287.6726357","1,287.6726356971000000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x4F9eab0394e41fc5d43f3Bf99e92148399da77a3,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xA9DA96fDDE324a1471E7FAFa86C8Ede51B3cd617,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x5b4b0E98864F21650fC14e529785e925F05089Fa,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xDf839BbBE062AE73493a6961fC34849b53F1c154,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xD4ABdDE483BC424AB77916612850e9a30220918A,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x95F3537D482C6641ff494cD3c8E6e958A9Daa016,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xd5e089906d0c759F27403f3db7AE76007cA09Dad,$500.0,583.09,40.37,623.46,34.27,"1,281.1926044","1,281.1926043684200000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x12346f18481852C70f6F03DeB13E050c7D4eaf90,$495.0,577.26,39.97,617.23,33.93,"1,268.3806783","1,268.3806783247300000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xFE69842F9CFc9f98aea85525bF7360A87863244d,$460.0,536.44,37.14,573.58,31.53,"1,178.6971960","1,178.6971960189400000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xaCdcd97bf83Eb1ad73A143eDc70EE3D4510ea728,$400.0,466.47,32.30,498.77,27.42,"1,024.9540835","1,024.9540834947300000000",0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x4c17CC6b4d65b5FDb81032b0faAa42b28a6aBE1D,$299.0,348.65,24.14,372.79,20.49,766.0762187,766.0762187349540000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xc47E00aEB69c3fBDb79201270deD5a5066832A81,$294.0,342.90,23.74,366.64,20.15,753.4368540,753.4368539607670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x26506afE2809266719E8557d3fdD4a0359295A7e,$274.7,320.35,22.18,342.53,18.83,703.8906479,703.8906478738030000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xa832146bF5d44e7Ef19aB9ad7D2397cfAd0ac53e,$260.0,303.21,20.99,324.20,17.82,666.2201543,666.2201542715770000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x56f8b7E289058ff2852E8a1E925655eB442631af,$260.0,303.21,20.99,324.20,17.82,666.2201543,666.2201542715770000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xfAc764f39866e52465cf3d1fe8a959A3A9Fc6d27,$253.2,295.33,20.45,315.78,17.36,648.9233341,648.9233340823600000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xDfAC48Ba52DA464CDbFf2F67849784384b0E874E,$226.3,263.96,18.28,282.23,15.51,579.9829545,579.9829545146640000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x96E0Fc56FDE665F3145ba1d8a105Ed82Df6B99CE,$200.0,233.25,16.15,249.40,13.71,512.5074931,512.5074931331870000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x9c6752E8F7f72654740193061BaAD24E749C48e8,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x9c6752E8F7f72654740193061BaAD24E749C48e8,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x2D63f94B6B3F5859DcFdE3BaF6E2b4743e81c1bD,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xdCD219C85863FC8eEcd8b743FaaBFc6de234c578,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x4F95Ad114FbDdF8DF0756017e9bC856e730b2796,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x5A27d268e830655E908a0a2C3B24F572695AF5e8,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x0d1B8A36D4b791DbF84EF5a769DeD0F738611d95,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xffe885E77Fd52cc2821AD2B7Eef0051c53f4930E,$200.0,233.24,16.15,249.38,13.71,512.4770417,512.4770417473670000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0x64DC694344f9CC7635BC6C821499F05Bbc4A700F,$121.0,141.11,9.77,150.88,8.29,310.0486103,310.0486102571570000000,0.000000000000000000000000,2562.39%
Alma #5,0x1d596d28a7923a22aa013b0e7082bba23daa656b,0xBCf3bE746DcCe9C9b1E87D7a03ff199F9aC7eB9E,$120.0,139.94,9.69,149.63,8.23,307.4862250,307.4862250484200000000,0.000000000000000000000000,2562.39%
